Tree,Row,Node,MaxLevel,Level,Gold,Food,Iron,Valor,Oil,Prerequisite,HaveIt,Priority,Notes
Aircraft Mastery,10,Aircraft - Attack II,10,6,118444400,39481500,39481500,1880,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Attack II,10,7,165822200,55274100,55274100,2070,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Attack II,10,8,165822200,55274100,55274100,2070,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Attack II,10,9,232151000,77383700,77383700,2250,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Attack II,10,10,232151000,77383700,77383700,2250,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,1,65000000,21660000,21660000,1500,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,2,65000000,21660000,21660000,1500,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,3,91050000,30280000,30280000,1690,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,4,91050000,30280000,30280000,1690,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,5,118444400,39481500,39481500,1880,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,6,118444400,39481500,39481500,1880,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,7,165822200,55274100,55274100,2070,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,8,165822200,55274100,55274100,2070,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,9,232151000,77383700,77383700,2250,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,10,Aircraft - Defense II,10,10,232151000,77383700,77383700,2250,0,aircraft-march-size-2 Lv.1,0,,
Aircraft Mastery,11,Aircraft - Damage II,5,1,65000000,21660000,21660000,1500,0,aircraft-hp-2 Lv.2; aircraft-attack-2 Lv.2; aircraft-defense-2 Lv.2,0,,
Aircraft Mastery,11,Aircraft - Damage II,5,2,91050000,30280000,30280000,1690,0,aircraft-hp-2 Lv.2; aircraft-attack-2 Lv.2; aircraft-defense-2 Lv.2,0,,
Aircraft Mastery,11,Aircraft - Damage II,5,3,118444400,39481500,39481500,1880,0,aircraft-hp-2 Lv.2; aircraft-attack-2 Lv.2; aircraft-defense-2 Lv.2,0,,
Aircraft Mastery,11,Aircraft - Damage II,5,4,165822200,55274100,55274100,2070,0,aircraft-hp-2 Lv.2; aircraft-attack-2 Lv.2; aircraft-defense-2 Lv.2,0,,
Aircraft Mastery,11,Aircraft - Damage II,5,5,232151000,77383700,77383700,2250,0,aircraft-hp-2 Lv.2; aircraft-attack-2 Lv.2; aircraft-defense-2 Lv.2,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,1,65000000,21660000,21660000,1500,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,2,65000000,21660000,21660000,1500,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,3,91050000,30280000,30280000,1690,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,4,91050000,30280000,30280000,1690,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,5,118444400,39481500,39481500,1880,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,6,118444400,39481500,39481500,1880,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,7,165822200,55274100,55274100,2070,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,8,165822200,55274100,55274100,2070,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,9,232151000,77383700,77383700,2250,0,aircraft-damage-2 Lv.1,0,,
Aircraft Mastery,12,Aircraft - Ultimate Defense II,10,10,232151000,77383700,77383700,2250,0,aircraft-damage-2 Lv.1,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,1,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,2,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,3,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,4,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,5,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,6,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,7,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,8,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,9,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - HP I,10,10,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,1,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,2,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,3,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,4,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,5,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,6,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,7,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,8,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,9,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Attack I,10,10,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,1,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,2,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,3,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,4,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,5,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,6,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,7,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,8,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,9,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,1,Missile Vehicle Synergy - Defense I,10,10,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,2,Missile Vehicle Synergy - Damage I,5,1,65000000,21660000,21660000,1500,0,missile-vehicle-synergy-hp-1 Lv.2; missile-vehicle-synergy-attack-1 Lv.2; missile-vehicle-synergy-defense-1 Lv.2,0,,
Missile Mastery,2,Missile Vehicle Synergy - Damage I,5,2,91050000,30280000,30280000,1690,0,missile-vehicle-synergy-hp-1 Lv.2; missile-vehicle-synergy-attack-1 Lv.2; missile-vehicle-synergy-defense-1 Lv.2,0,,
Missile Mastery,2,Missile Vehicle Synergy - Damage I,5,3,118444400,39481500,39481500,1880,0,missile-vehicle-synergy-hp-1 Lv.2; missile-vehicle-synergy-attack-1 Lv.2; missile-vehicle-synergy-defense-1 Lv.2,0,,
Missile Mastery,2,Missile Vehicle Synergy - Damage I,5,4,165822200,55274100,55274100,2070,0,missile-vehicle-synergy-hp-1 Lv.2; missile-vehicle-synergy-attack-1 Lv.2; missile-vehicle-synergy-defense-1 Lv.2,0,,
Missile Mastery,2,Missile Vehicle Synergy - Damage I,5,5,232151000,77383700,77383700,2250,0,missile-vehicle-synergy-hp-1 Lv.2; missile-vehicle-synergy-attack-1 Lv.2; missile-vehicle-synergy-defense-1 Lv.2,0,,
Missile Mastery,3,Missile Vehicle - March Size I,5,1,65000000,21660000,21660000,1500,0,missile-vehicle-synergy-damage-1 Lv.1,0,,
Missile Mastery,3,Missile Vehicle - March Size I,5,2,91050000,30280000,30280000,1690,0,missile-vehicle-synergy-damage-1 Lv.1,0,,
Missile Mastery,3,Missile Vehicle - March Size I,5,3,118444400,39481500,39481500,1880,0,missile-vehicle-synergy-damage-1 Lv.1,0,,
Missile Mastery,3,Missile Vehicle - March Size I,5,4,165822200,55274100,55274100,2070,0,missile-vehicle-synergy-damage-1 Lv.1,0,,
Missile Mastery,3,Missile Vehicle - March Size I,5,5,232151000,77383700,77383700,2250,0,missile-vehicle-synergy-damage-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,1,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,2,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,3,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,4,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,5,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,6,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,7,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,8,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,9,232151000,77383700,77383700,2250,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - HP I,10,10,232151000,77383700,77383700,2250,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,1,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,2,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,3,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,4,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,5,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,6,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,7,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,8,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,9,232151000,77383700,77383700,2250,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Attack I,10,10,232151000,77383700,77383700,2250,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,1,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,2,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,3,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,4,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,5,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,6,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,7,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,8,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,9,232151000,77383700,77383700,2250,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,4,Missile Vehicle - Defense I,10,10,232151000,77383700,77383700,2250,0,missile-vehicle-march-size-1 Lv.1,0,,
Missile Mastery,5,Missile Vehicle - Damage I,5,1,65000000,21660000,21660000,1500,0,missile-vehicle-hp-1 Lv.2; missile-vehicle-attack-1 Lv.2; missile-vehicle-defense-1 Lv.2,0,,
Missile Mastery,5,Missile Vehicle - Damage I,5,2,91050000,30280000,30280000,1690,0,missile-vehicle-hp-1 Lv.2; missile-vehicle-attack-1 Lv.2; missile-vehicle-defense-1 Lv.2,0,,
Missile Mastery,5,Missile Vehicle - Damage I,5,3,118444400,39481500,39481500,1880,0,missile-vehicle-hp-1 Lv.2; missile-vehicle-attack-1 Lv.2; missile-vehicle-defense-1 Lv.2,0,,
Missile Mastery,5,Missile Vehicle - Damage I,5,4,165822200,55274100,55274100,2070,0,missile-vehicle-hp-1 Lv.2; missile-vehicle-attack-1 Lv.2; missile-vehicle-defense-1 Lv.2,0,,
Missile Mastery,5,Missile Vehicle - Damage I,5,5,232151000,77383700,77383700,2250,0,missile-vehicle-hp-1 Lv.2; missile-vehicle-attack-1 Lv.2; missile-vehicle-defense-1 Lv.2,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,1,65000000,21660000,21660000,1500,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,2,65000000,21660000,21660000,1500,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,3,91050000,30280000,30280000,1690,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,4,91050000,30280000,30280000,1690,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,5,118444400,39481500,39481500,1880,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,6,118444400,39481500,39481500,1880,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,7,165822200,55274100,55274100,2070,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,8,165822200,55274100,55274100,2070,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,9,232151000,77383700,77383700,2250,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,6,Missile Vehicle - Ultimate Defense I,10,10,232151000,77383700,77383700,2250,0,missile-vehicle-damage-1 Lv.1,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,1,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,2,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,3,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,4,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,5,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,6,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,7,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,8,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,9,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - HP II,10,10,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,1,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,2,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,3,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,4,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,5,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,6,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,7,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,8,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,9,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Attack II,10,10,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,1,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,2,65000000,21660000,21660000,1500,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,3,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,4,91050000,30280000,30280000,1690,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,5,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,6,118444400,39481500,39481500,1880,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,7,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,8,165822200,55274100,55274100,2070,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,9,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,7,Missile Vehicle Synergy - Defense II,10,10,232151000,77383700,77383700,2250,0,None,0,,
Missile Mastery,8,Missile Vehicle Synergy - Damage II,5,1,65000000,21660000,21660000,1500,0,missile-vehicle-synergy-hp-2 Lv.2; missile-vehicle-synergy-attack-2 Lv.2; missile-vehicle-synergy-defense-2 Lv.2,0,,
Missile Mastery,8,Missile Vehicle Synergy - Damage II,5,2,91050000,30280000,30280000,1690,0,missile-vehicle-synergy-hp-2 Lv.2; missile-vehicle-synergy-attack-2 Lv.2; missile-vehicle-synergy-defense-2 Lv.2,0,,
Missile Mastery,8,Missile Vehicle Synergy - Damage II,5,3,118444400,39481500,39481500,1880,0,missile-vehicle-synergy-hp-2 Lv.2; missile-vehicle-synergy-attack-2 Lv.2; missile-vehicle-synergy-defense-2 Lv.2,0,,
Missile Mastery,8,Missile Vehicle Synergy - Damage II,5,4,165822200,55274100,55274100,2070,0,missile-vehicle-synergy-hp-2 Lv.2; missile-vehicle-synergy-attack-2 Lv.2; missile-vehicle-synergy-defense-2 Lv.2,0,,
Missile Mastery,8,Missile Vehicle Synergy - Damage II,5,5,232151000,77383700,77383700,2250,0,missile-vehicle-synergy-hp-2 Lv.2; missile-vehicle-synergy-attack-2 Lv.2; missile-vehicle-synergy-defense-2 Lv.2,0,,
Missile Mastery,9,Missile Vehicle - March Size II,5,1,65000000,21660000,21660000,1500,0,missile-vehicle-synergy-damage-2 Lv.1,0,,
Missile Mastery,9,Missile Vehicle - March Size II,5,2,91050000,30280000,30280000,1690,0,missile-vehicle-synergy-damage-2 Lv.1,0,,
Missile Mastery,9,Missile Vehicle - March Size II,5,3,118444400,39481500,39481500,1880,0,missile-vehicle-synergy-damage-2 Lv.1,0,,
Missile Mastery,9,Missile Vehicle - March Size II,5,4,165822200,55274100,55274100,2070,0,missile-vehicle-synergy-damage-2 Lv.1,0,,
Missile Mastery,9,Missile Vehicle - March Size II,5,5,232151000,77383700,77383700,2250,0,missile-vehicle-synergy-damage-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,1,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,2,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,3,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,4,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,5,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,6,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,7,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,8,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,9,232151000,77383700,77383700,2250,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - HP II,10,10,232151000,77383700,77383700,2250,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - Attack II,10,1,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - Attack II,10,2,65000000,21660000,21660000,1500,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - Attack II,10,3,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - Attack II,10,4,91050000,30280000,30280000,1690,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - Attack II,10,5,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - Attack II,10,6,118444400,39481500,39481500,1880,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - Attack II,10,7,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-2 Lv.1,0,,
Missile Mastery,10,Missile Vehicle - Attack II,10,8,165822200,55274100,55274100,2070,0,missile-vehicle-march-size-2 Lv.1,0,,
